Assembly Accession size
GCF_000767465.1_ASM76746v1_ NZ_CP009295 134722
GCF_000767645.1_ASM76764v1_ NZ_CP009584 5706
GCF_000769555.1_ASM76955v1_ NZ_CP009680 8438
GCF_000769655.1_ASM76965v1_ NZ_CP008888 3629
GCF_000772065.1_ASM77206v1_ NZ_CP009620 319400
GCF_000772065.1_ASM77206v1_ NZ_CP009619 380714
GCF_000772105.1_ASM77210v1_ NZ_CP009357 122808
GCF_000772105.1_ASM77210v1_ NZ_CP009356 251408
GCF_000772105.1_ASM77210v1_ NZ_CP009359 47973
GCF_000772105.1_ASM77210v1_ NZ_CP009358 57076
GCF_000775355.2_ASM77535v2_ NZ_CP025802 57905
GCF_000775355.2_ASM77535v2_ NZ_CP025801 73051
GCF_000775375.1_ASM77537v1_ NZ_CP009772 9294
GCF_000775375.1_ASM77537v1_ NZ_CP009773 75618
GCF_000775375.1_ASM77537v1_ NZ_CP009774 36109
GCF_000775395.1_ASM77539v1_ NZ_CP009776 115320
GCF_000775395.1_ASM77539v1_ NZ_CP009777 212192
GCF_000775395.1_ASM77539v1_ NZ_CP009778 15271
GCF_000783435.2_ASM78343v2_ NZ_CP026974 369152
GCF_000783595.2_ASM78359v2_ NZ_CP026060 34615
GCF_000783595.2_ASM78359v2_ NZ_CP026061 36059
GCF_000783755.2_ASM78375v2_ NZ_CP026057 60032
GCF_000783755.2_ASM78375v2_ NZ_CP026058 326508
GCF_000783815.2_ASM78381v2_ NZ_CP026053 47793
GCF_000783815.2_ASM78381v2_ NZ_CP026054 59363
GCF_000783935.2_ASM78393v2_ NZ_CP026048 127313
GCF_000783935.2_ASM78393v2_ NZ_CP026049 206855
GCF_000784865.1_ASM78486v1_ NZ_CP009851 51254
GCF_000784865.1_ASM78486v1_ NZ_CP009852 77248
GCF_000784865.1_ASM78486v1_ NZ_CP009853 56557
GCF_000784875.1_ASM78487v3_ NZ_CP009881 50272
GCF_000784875.1_ASM78487v3_ NZ_CP010325 107623
GCF_000784875.1_ASM78487v3_ NZ_CP009882 87166
GCF_000784875.1_ASM78487v3_ NZ_CP010326 329383
GCF_000784875.1_ASM78487v3_ NZ_CP009883 331227
GCF_000784875.1_ASM78487v3_ NZ_CP009884 16636
GCF_000784905.1_ASM78490v1_ NZ_CP009855 111232
GCF_000784905.1_ASM78490v1_ NZ_CP009856 61419
GCF_000784905.1_ASM78490v1_ NZ_CP009857 77575
GCF_000784905.1_ASM78490v1_ NZ_CP009858 50333
GCF_000784925.1_ASM78492v1_ NZ_CP009860 121385
GCF_000784925.1_ASM78492v1_ NZ_CP009861 47560
GCF_000784925.1_ASM78492v1_ NZ_CP009862 80186
GCF_000784945.1_ASM78494v1_ NZ_CP009864 62589
GCF_000784945.1_ASM78494v1_ NZ_CP009865 159360
GCF_000784965.1_ASM78496v1_ NZ_CP009867 54000
GCF_000784965.1_ASM78496v1_ NZ_CP009868 165878
GCF_000784965.1_ASM78496v1_ NZ_CP009869 378808
GCF_000784965.1_ASM78496v1_ NZ_CP009870 23255
GCF_000784965.1_ASM78496v1_ NZ_CP009871 74349
GCF_000784985.1_ASM78498v1_ NZ_CP009873 13841
GCF_000784985.1_ASM78498v1_ NZ_CP009874 50051
GCF_000784985.1_ASM78498v1_ NZ_CP009875 113639
GCF_000785005.1_ASM78500v1_ NZ_CP009877 15100
GCF_000785005.1_ASM78500v1_ NZ_CP009878 51622
GCF_000785005.1_ASM78500v1_ NZ_CP009879 178563
GCF_000785555.1_ASM78555v1_ NZ_CP009130 3364
GCF_000786425.1_Vibrio_anguillarum_NB10_serovar_O1_ NZ_LK021128 66798
GCF_000786695.1_ASM78669v1_ NZ_CP009963 41440
GCF_000786735.1_ASM78673v1_ NZ_CP007713 8006
GCF_000786735.1_ASM78673v1_ NZ_CP007714 6076
GCF_000789315.1_ASM78931v1_ NZ_CP009939 52166
GCF_000789315.1_ASM78931v1_ NZ_CP009940 209381
GCF_000789355.1_ASM78935v1_ NZ_CP006904 40142
GCF_000789395.1_ASM78939v1_ NZ_CP006906 185364
GCF_000801165.1_ASM80116v1_ NZ_CP009105 168318
GCF_000801185.2_ASM80118v2_ NZ_CP009107 161447
GCF_000801315.1_ASM80131v1_ NZ_CP010055 185052
GCF_000801315.1_ASM80131v1_ NZ_CP010056 169180
GCF_000801315.1_ASM80131v1_ NZ_CP010057 131151
GCF_000803645.1_ASM80364v1_ NZ_CP009123 208588
GCF_000803665.1_ASM80366v1_ NZ_CP010097 12866
GCF_000803665.1_ASM80366v1_ NZ_CP010092 126898
GCF_000803665.1_ASM80366v1_ NZ_CP010091 267359
GCF_000803665.1_ASM80366v1_ NZ_CP010090 426282
GCF_000803665.1_ASM80366v1_ NZ_CP010095 46979
GCF_000803665.1_ASM80366v1_ NZ_CP010094 55460
GCF_000803665.1_ASM80366v1_ NZ_CP010098 10656
GCF_000803665.1_ASM80366v1_ NZ_CP010093 71373
GCF_000803665.1_ASM80366v1_ NZ_CP010099 8423
GCF_000803665.1_ASM80366v1_ NZ_CP010096 14749
GCF_000803705.1_ASM80370v1_ NZ_CP010305 94730
GCF_000807395.2_ASM80739v3_ NZ_CP010574 167664
GCF_000807395.2_ASM80739v3_ NZ_CP010575 72864
GCF_000807395.2_ASM80739v3_ NZ_CP010576 35843
GCF_000807405.2_ASM80740v4_ NZ_CP010366 6914
GCF_000807405.2_ASM80740v4_ NZ_CP010363 139941
GCF_000807405.2_ASM80740v4_ NZ_CP012166 2725
GCF_000807405.2_ASM80740v4_ NZ_CP010364 4938
GCF_000807405.2_ASM80740v4_ NZ_CP010367 5413
GCF_000807405.2_ASM80740v4_ NZ_CP010365 70092
GCF_000807415.2_ASM80741v4_ NZ_CP012163 109753
GCF_000807415.2_ASM80741v4_ NZ_CP010360 141402
GCF_000807415.2_ASM80741v4_ NZ_CP012164 8452
GCF_000807425.2_ASM80742v4_ NZ_CP010383 106410
GCF_000807425.2_ASM80742v4_ NZ_CP012169 210894
GCF_000807425.2_ASM80742v4_ NZ_CP012168 239973
GCF_000807425.2_ASM80742v4_ NZ_CP010381 4921
GCF_000807425.2_ASM80742v4_ NZ_CP010382 53129
GCF_000812205.2_ASM81220v2_ NZ_CP009275 162706
GCF_000812205.2_ASM81220v2_ NZ_CP009276 54715
GCF_000812665.2_ASM81266v2_ NZ_CP014328 46566
GCF_000813165.1_ASM81316v1_ NZ_CP005931 194170
GCF_000813165.1_ASM81316v1_ NZ_CP005932 2836
GCF_000814125.3_ASM81412v3_ NZ_CP012170 263138
GCF_000814125.3_ASM81412v3_ NZ_CP010374 43621
GCF_000814125.3_ASM81412v3_ NZ_CP010375 5007
GCF_000814145.2_ASM81414v2_ NZ_CP010372 151583
GCF_000814145.2_ASM81414v2_ NZ_CP010373 193908
GCF_000814165.3_ASM81416v3_ NZ_CP010903 66409
GCF_000814165.3_ASM81416v3_ NZ_CP010369 89111
GCF_000814165.3_ASM81416v3_ NZ_CP010370 47274
GCF_000814205.1_ASM81420v1_ NZ_CP010380 328905
GCF_000814205.1_ASM81420v1_ NZ_CP010379 43621
GCF_000814205.1_ASM81420v1_ NZ_CP010378 59134
GCF_000814225.1_ASM81422v1_ NZ_CP010385 106698
GCF_000814225.1_ASM81422v1_ NZ_CP010386 121660
GCF_000814225.1_ASM81422v1_ NZ_CP010387 43500
GCF_000814305.1_ASM81430v1_ NZ_CP010394 13841
GCF_000814305.1_ASM81430v1_ NZ_CP010393 207543
GCF_000814305.1_ASM81430v1_ NZ_CP010395 43380
GCF_000814305.1_ASM81430v1_ NZ_CP010396 71572
GCF_000814345.1_ASM81434v1_ NZ_CP010398 114848
GCF_000814345.1_ASM81434v1_ NZ_CP010399 47274
GCF_000814345.1_ASM81434v1_ NZ_CP010400 9327
GCF_000815185.1_ASM81518v1_ NZ_CP010410 508653
GCF_000815225.1_ASM81522v1_ NZ_CP010428 3045
GCF_000816025.1_ASM81602v1_ NZ_CP003988 237512
GCF_000816125.1_ASM81612v1_ NZ_CP007642 445194
GCF_000816125.1_ASM81612v1_ NZ_CP007643 499136
GCF_000816125.1_ASM81612v1_ NZ_CP007644 711724
GCF_000816125.1_ASM81612v1_ NZ_CP007645 742914
GCF_000816785.1_ASM81678v1_ NZ_CP007767 47803
GCF_000816785.1_ASM81678v1_ NZ_CP007768 3621
GCF_000816845.1_ASM81684v1_ NZ_CP006878 203748
GCF_000816845.1_ASM81684v1_ NZ_CP006879 507254
GCF_000816845.1_ASM81684v1_ NZ_CP006880 2466951
GCF_000816885.1_ASM81688v1_ NZ_CP006855 33703
GCF_000816885.1_ASM81688v1_ NZ_CP006856 64920
GCF_000817325.1_ASM81732v1_ NZ_CP006472 46366
GCF_000817325.1_ASM81732v1_ NZ_CP006473 7842
GCF_000817935.1_ASM81793v1_ NZ_CP006909 275986
GCF_000817975.1_ASM81797v1_ NZ_CP010416 10435
GCF_000817975.1_ASM81797v1_ NZ_CP010417 13852
GCF_000817975.1_ASM81797v1_ NZ_CP010418 62783
GCF_000817975.1_ASM81797v1_ NZ_CP010419 69317
GCF_000817975.1_ASM81797v1_ NZ_CP010420 132372
GCF_000817975.1_ASM81797v1_ NZ_CP010421 311724
GCF_000818095.1_ASM81809v1_ NZ_CP009417 603070
GCF_000819565.1_ASM81956v1_ NZ_CP004394 155183
GCF_000819565.1_ASM81956v1_ NZ_CP004395 135821
GCF_000819565.1_ASM81956v1_ NZ_CP004396 122964
GCF_000819565.1_ASM81956v1_ NZ_CP004397 19262
GCF_000819565.1_ASM81956v1_ NZ_CP004398 7053
GCF_000819645.1_ASM81964v1_ NZ_CP010317 106397
GCF_000819645.1_ASM81964v1_ NZ_CP010318 4599
GCF_000819645.1_ASM81964v1_ NZ_CP010316 144859
GCF_000819665.1_ASM81966v1_ NZ_CP010270 223537
GCF_000819665.1_ASM81966v1_ NZ_CP010269 8109
GCF_000827125.1_ASM82712v1_ NZ_CP010312 242122
GCF_000827835.1_ASM82783v1_ NZ_CP010530 405316
GCF_000827835.1_ASM82783v1_ NZ_CP010531 133853
GCF_000827835.1_ASM82783v1_ NZ_CP010532 116496
GCF_000827835.1_ASM82783v1_ NZ_CP010533 104322
GCF_000827835.1_ASM82783v1_ NZ_CP010534 41915
GCF_000828015.1_ASM82801v1_ NZ_CP010452 21775
GCF_000828515.1_ASM82851v1_ NZ_AP010873 9139
GCF_000828575.1_ASM82857v1_ NZ_AP011953 11015
GCF_000828595.1_ASM82859v1_ NZ_AP014566 132611
GCF_000828615.1_ASM82861v1_ NZ_AP012274 10497
GCF_000828615.1_ASM82861v1_ NZ_AP012275 13478
GCF_000828775.1_ASM82877v1_ NZ_AP013064 41517
GCF_000828775.1_ASM82877v1_ NZ_AP013065 58929
GCF_000828875.1_ASM82887v1_ NZ_AP014579 1438033
GCF_000828875.1_ASM82887v1_ NZ_AP014580 495745
GCF_000828875.1_ASM82887v1_ NZ_AP014581 194177
GCF_000828915.1_ASM82891v1_ NZ_AP014570 16368
GCF_000828935.1_ASM82893v1_ NZ_AP014650 189354
GCF_000829035.1_ASM82903v1_ NZ_AP012542 11154
GCF_000829035.1_ASM82903v1_ NZ_AP012543 10775
GCF_000829055.1_ASM82905v1_ NZ_AP012545 26706
GCF_000829055.1_ASM82905v1_ NZ_AP012546 1326
GCF_000829075.1_ASM82907v1_ NZ_AP012556 194711
GCF_000829395.1_ASM82939v1_ NZ_AP014681 81630
GCF_000829395.1_ASM82939v1_ NZ_AP014682 40971
GCF_000829985.1_ASM82998v1_ NZ_CP009167 108501
GCF_000829985.1_ASM82998v1_ NZ_CP009169 4671
GCF_000829985.1_ASM82998v1_ NZ_CP009168 94959
GCF_000830005.1_ASM83000v1_ NZ_CP010408 286635
GCF_000830055.1_ASM83005v1_ NZ_CP010782 8731
GCF_000830095.1_ASM83009v1_ NZ_CP010793 181677
GCF_000830095.1_ASM83009v1_ NZ_CP010794 94838
GCF_000831065.1_ASM83106v1_ NZ_CP007513 577809
GCF_000831565.1_ASM83156v1_ NZ_CP010345 100061
GCF_000832385.1_ASM83238v1_ NZ_CP009299 210673
GCF_000832405.1_ASM83240v1_ NZ_CP009317 179680
GCF_000832425.1_ASM83242v1_ NZ_CP009324 181754
GCF_000832445.1_ASM83244v1_ NZ_CP009327 181765
GCF_000832445.1_ASM83244v1_ NZ_CP009326 94892
GCF_000832465.1_ASM83246v1_ NZ_CP009330 181460
GCF_000832465.1_ASM83246v1_ NZ_CP009329 94803
GCF_000832485.1_ASM83248v1_ NZ_CP009336 358965
GCF_000832485.1_ASM83248v1_ NZ_CP009334 349601
GCF_000832485.1_ASM83248v1_ NZ_CP009332 82340
GCF_000832485.1_ASM83248v1_ NZ_CP009333 69773
GCF_000832505.1_ASM83250v1_ NZ_CP009340 181369
GCF_000832505.1_ASM83250v1_ NZ_CP009339 94797
GCF_000832525.1_ASM83252v1_ NZ_CP009368 402605
GCF_000832565.1_ASM83256v1_ NZ_CP009463 180693
GCF_000832565.1_ASM83256v1_ NZ_CP009462 94884
GCF_000832585.1_ASM83258v1_ NZ_CP009475 94721
GCF_000832605.1_ASM83260v1_ NZ_CP009691 360889
GCF_000832605.1_ASM83260v1_ NZ_CP009690 10361
GCF_000832605.1_ASM83260v1_ NZ_CP009689 9935
GCF_000832635.1_ASM83263v1_ NZ_CP009540 181624
GCF_000832665.1_ASM83266v1_ NZ_CP009543 181707
GCF_000832665.1_ASM83266v1_ NZ_CP009542 94807
GCF_000832725.1_ASM83272v1_ NZ_CP009699 181892
GCF_000832725.1_ASM83272v1_ NZ_CP009698 94767
GCF_000832745.1_ASM83274v1_ NZ_CP009696 181920
GCF_000832745.1_ASM83274v1_ NZ_CP009695 94740
GCF_000832765.1_ASM83276v1_ NZ_CP009593 7300
GCF_000832765.1_ASM83276v1_ NZ_CP009594 51531
GCF_000832765.1_ASM83276v1_ NZ_CP009595 312478
GCF_000832785.1_ASM83278v1_ NZ_CP009597 181710
GCF_000832805.1_ASM83280v1_ NZ_CP009591 209255
GCF_000832805.1_ASM83280v1_ NZ_CP009592 190860
GCF_000832805.1_ASM83280v1_ NZ_CP009589 52166
GCF_000832825.1_ASM83282v1_ NZ_CP009599 55939
GCF_000832845.1_ASM83284v1_ NZ_CP009627 36802
GCF_000832865.1_ASM83286v1_ NZ_CP009639 281957
GCF_000832865.1_ASM83286v1_ NZ_CP009636 238933
GCF_000832865.1_ASM83286v1_ NZ_CP009640 85879
GCF_000832865.1_ASM83286v1_ NZ_CP009638 61862
GCF_000832865.1_ASM83286v1_ NZ_CP009637 42470
GCF_000832865.1_ASM83286v1_ NZ_CP009635 9797
GCF_000832865.1_ASM83286v1_ NZ_CP009634 4898
GCF_000832885.1_ASM83288v1_ NZ_CP009650 273588
GCF_000832885.1_ASM83288v1_ NZ_CP009649 140953
GCF_000832885.1_ASM83288v1_ NZ_CP009648 11903
GCF_000832885.1_ASM83288v1_ NZ_CP009647 11902
GCF_000832885.1_ASM83288v1_ NZ_CP009645 4920
GCF_000832885.1_ASM83288v1_ NZ_CP009646 4602
GCF_000832925.1_ASM83292v1_ NZ_CP009719 14648
GCF_000832925.1_ASM83292v1_ NZ_CP009718 56203
GCF_000832925.1_ASM83292v1_ NZ_CP009717 7243
GCF_000832965.1_ASM83296v1_ NZ_CP009901 184436
GCF_000832965.1_ASM83296v1_ NZ_CP009900 94747
GCF_000832985.1_ASM83298v1_ NZ_CP009919 74772
GCF_000832985.1_ASM83298v1_ NZ_CP009921 301264
GCF_000832985.1_ASM83298v1_ NZ_CP009915 11065
GCF_000832985.1_ASM83298v1_ NZ_CP009918 10610
GCF_000832985.1_ASM83298v1_ NZ_CP009916 3767
GCF_000832985.1_ASM83298v1_ NZ_CP009917 2048
GCF_000833045.1_ASM83304v1_ NZ_CP009967 465970
GCF_000833045.1_ASM83304v1_ NZ_CP009966 53501
GCF_000833045.1_ASM83304v1_ NZ_CP009969 9146
GCF_000833045.1_ASM83304v1_ NZ_CP009970 7863
GCF_000833045.1_ASM83304v1_ NZ_CP009965 4983
GCF_000833065.1_ASM83306v1_ NZ_CP009980 181674
GCF_000833065.1_ASM83306v1_ NZ_CP009979 94831
GCF_000833085.1_ASM83308v1_ NZ_CP010087 76848
GCF_000833125.1_ASM83312v1_ NZ_CP010321 181741
GCF_000833125.1_ASM83312v1_ NZ_CP010320 94810
GCF_000833165.1_ASM83316v1_ NZ_CP009352 3978
GCF_000833195.1_ASM83319v1_ NZ_CP009342 3936
GCF_000833215.1_ASM83321v1_ NZ_CP009437 3936
GCF_000833255.1_ASM83325v1_ NZ_CP009441 4016
GCF_000833275.1_ASM83327v1_ NZ_CP009314 94807
GCF_000833275.1_ASM83327v1_ NZ_CP009316 181760
GCF_000833295.1_ASM83329v1_ NZ_CP009443 4876
GCF_000833315.1_ASM83331v1_ NZ_CP009446 8805
GCF_000833315.1_ASM83331v1_ NZ_CP009445 2402
GCF_000834195.1_ASM83419v1_ NZ_CP009366 66663
GCF_000834215.1_ASM83421v1_ NZ_CP009363 55362
GCF_000834235.1_ASM83423v1_ NZ_CP009491 70288
GCF_000834235.1_ASM83423v1_ NZ_CP009490 96196
GCF_000834235.1_ASM83423v1_ NZ_CP009489 9610
GCF_000834275.1_ASM83427v1_ NZ_CP009702 99285
GCF_000834275.1_ASM83427v1_ NZ_CP009703 68549
GCF_000834275.1_ASM83427v1_ NZ_CP009701 9608
GCF_000834295.1_ASM83429v1_ NZ_CP009711 68525
GCF_000834295.1_ASM83429v1_ NZ_CP009710 26933
GCF_000834315.1_ASM83431v1_ NZ_CP009713 71507
GCF_000834315.1_ASM83431v1_ NZ_CP009714 136983
GCF_000834335.1_ASM83433v1_ NZ_CP009721 70305
GCF_000834335.1_ASM83433v1_ NZ_CP009722 96210
GCF_000834335.1_ASM83433v1_ NZ_CP009724 9364
GCF_000834415.1_ASM83441v1_ NZ_CP009758 68394
GCF_000834475.1_ASM83447v1_ NZ_CP009779 69812
GCF_000834495.1_ASM83449v1_ NZ_CP009783 70305
GCF_000834495.1_ASM83449v1_ NZ_CP009784 96921
GCF_000834495.1_ASM83449v1_ NZ_CP009782 8150
GCF_000834735.1_ASM83473v1_ NZ_CP009837 69701
GCF_000834755.1_ASM83475v1_ NZ_CP009841 95328
GCF_000834755.1_ASM83475v1_ NZ_CP009839 9612
GCF_000834775.1_ASM83477v1_ NZ_CP009842 70305
GCF_000834775.1_ASM83477v1_ NZ_CP009843 53435
GCF_000834825.1_ASM83482v1_ NZ_CP009905 70290
GCF_000834825.1_ASM83482v1_ NZ_CP009904 96473
GCF_000834825.1_ASM83482v1_ NZ_CP009903 9609
GCF_000834845.1_ASM83484v1_ NZ_CP009937 68190
GCF_000834845.1_ASM83484v1_ NZ_CP009934 95352
GCF_000834845.1_ASM83484v1_ NZ_CP009936 9282
GCF_000834885.1_ASM83488v1_ NZ_CP009989 99286
GCF_000834885.1_ASM83488v1_ NZ_CP009990 68552
GCF_000834885.1_ASM83488v1_ NZ_CP009988 9610
GCF_000834925.1_ASM83492v1_ NZ_CP010022 70169
GCF_000834925.1_ASM83492v1_ NZ_CP010021 106992
GCF_000834925.1_ASM83492v1_ NZ_CP010020 9606
GCF_000834945.1_ASM83494v1_ NZ_CP010069 74956
GCF_000834945.1_ASM83494v1_ NZ_CP010068 12763
GCF_000834965.1_ASM83496v1_ NZ_CP010104 41959
GCF_000834985.1_ASM83498v1_ NZ_CP010246 71525
GCF_000834985.1_ASM83498v1_ NZ_CP010248 136889
GCF_000835025.1_ASM83502v1_ NZ_CP009349 359439
GCF_000835025.1_ASM83502v1_ NZ_CP009348 349602
GCF_000835025.1_ASM83502v1_ NZ_CP009347 235425
GCF_000835025.1_ASM83502v1_ NZ_CP009350 107443
GCF_000835025.1_ASM83502v1_ NZ_CP009346 14961
GCF_000835025.1_ASM83502v1_ NZ_CP009345 7697
GCF_000835025.1_ASM83502v1_ NZ_CP009344 6824
GCF_000835165.1_ASM83516v1_ NZ_CP007792 96094
GCF_000835165.1_ASM83516v1_ NZ_CP007791 25857
GCF_000835185.1_ASM83518v1_ NZ_CP009604 7300
GCF_000835185.1_ASM83518v1_ NZ_CP009606 312478
GCF_000835185.1_ASM83518v1_ NZ_CP009603 51512
GCF_000835345.1_ASM83534v1_ NZ_CP010073 48872
GCF_000835345.1_ASM83534v1_ NZ_CP010074 36604
GCF_000835365.1_ASM83536v1_ NZ_CP010302 48872
GCF_000835365.1_ASM83536v1_ NZ_CP010303 36604
GCF_000875715.1_ASM87571v1_ NZ_CP010853 181663
GCF_000875715.1_ASM87571v1_ NZ_CP010854 95135
GCF_000876675.2_ASM87667v2_ NZ_CP030354 720525
GCF_000876675.2_ASM87667v2_ NZ_CP030355 188672
GCF_000877815.1_ASM87781v1_ NZ_CP010015 83186
GCF_000931425.2_ASM93142v2_ NZ_CP025732 20429
GCF_000931425.2_ASM93142v2_ NZ_CP025733 5985
GCF_000931465.1_ASM93146v1_ NZ_CP010893 36379
GCF_000931465.1_ASM93146v1_ NZ_CP010894 21121
GCF_000931565.1_ASM93156v1_ NZ_CP010877 1506
GCF_000931565.1_ASM93156v1_ NZ_CP010878 4088
GCF_000931565.1_ASM93156v1_ NZ_CP010879 5167
GCF_000931565.1_ASM93156v1_ NZ_CP010880 30855
GCF_000931565.1_ASM93156v1_ NZ_CP010881 116803
GCF_000931565.1_ASM93156v1_ NZ_CP010882 122966
GCF_000934605.2_ASM93460v2_ NZ_CP010898 100282
GCF_000935025.1_ASM93502v1_ NZ_CP010837 36853
GCF_000939415.2_HGAP_assembly_of_Acinetobacter_baumannii_ORAB01_ NZ_CP015484 110965
GCF_000939415.2_HGAP_assembly_of_Acinetobacter_baumannii_ORAB01_ NZ_CP015485 24022
GCF_000939415.2_HGAP_assembly_of_Acinetobacter_baumannii_ORAB01_ NZ_CP015486 15198
GCF_000940785.1_ASM94078v1_ NZ_CP010578 232994
GCF_000940785.1_ASM94078v1_ NZ_CP010583 4845
GCF_000940785.1_ASM94078v1_ NZ_CP010582 51723
GCF_000940785.1_ASM94078v1_ NZ_CP010581 68444
GCF_000940785.1_ASM94078v1_ NZ_CP010580 76979
GCF_000940785.1_ASM94078v1_ NZ_CP010579 92619
GCF_000940915.1_ASM94091v1_ NZ_CP010948 2838
GCF_000940915.1_ASM94091v1_ NZ_CP010949 5958
GCF_000940915.1_ASM94091v1_ NZ_CP010950 7770
GCF_000941035.1_ASM94103v1_ NZ_CP006725 67282
GCF_000941035.1_ASM94103v1_ NZ_CP006726 56757
GCF_000941035.1_ASM94103v1_ NZ_CP006727 54986
GCF_000943805.1_ASM94380v1_ NZ_CP010955 27036
GCF_000943805.1_ASM94380v1_ NZ_CP010956 227503
GCF_000943805.1_ASM94380v1_ NZ_CP010957 322226
GCF_000943805.1_ASM94380v1_ NZ_CP010958 44342
GCF_000943805.1_ASM94380v1_ NZ_CP010959 20552
GCF_000943805.1_ASM94380v1_ NZ_CP010960 19339
GCF_000949425.1_ASM94942v1_ NZ_CP010977 17061
GCF_000950575.1_ASM95057v1_ NZ_CP011006 3716
GCF_000953135.1_LFA_ NZ_LN614828 238761
GCF_000953135.1_LFA_ NZ_LN614829 14566
GCF_000953355.1_XNC2_ NZ_LN681228 154559
GCF_000953655.1_LHA_ NZ_LN681226 129882
GCF_000953695.1_AWOD1_ NZ_LN554849 15266
GCF_000953695.1_AWOD1_ NZ_LN554851 2069
GCF_000953695.1_AWOD1_ NZ_LN554850 7177
GCF_000953695.1_AWOD1_ NZ_LN554848 91951
GCF_000953735.1_MVIS1_ NZ_LN554854 3856
GCF_000953735.1_MVIS1_ NZ_LN554853 4059
GCF_000954135.1_ASM95413v2_ NZ_CP010801 190542
GCF_000954195.1_ASM95419v1_ NZ_CP011016 29115
GCF_000954195.1_ASM95419v1_ NZ_CP011017 44826
GCF_000958465.1_ASM95846v1_ NZ_CP011044 47690
GCF_000958465.1_ASM95846v1_ NZ_CP011045 49401
GCF_000958465.1_ASM95846v1_ NZ_CP011046 103451
GCF_000959325.1_ASM95932v1_ NZ_CP009547 305110
GCF_000959445.1_ASM95944v1_ NZ_CP009629 102620
GCF_000959545.1_ASM95954v1_ NZ_CP009797 43581
GCF_000959605.1_ASM95960v1_ NZ_CP010016 326388
GCF_000959725.1_ASM95972v1_ NZ_CP009321 213090
GCF_000959725.1_ASM95972v1_ NZ_CP009320 63573
GCF_000959725.1_ASM95972v1_ NZ_CP009319 26710
GCF_000960995.1_ASM96099v1_ NZ_CP009433 196020
GCF_000960995.1_ASM96099v1_ NZ_CP009432 144522
GCF_000961015.1_ASM96101v1_ NZ_CP009908 10600
GCF_000961155.1_ASM96115v1_ NZ_CP008987 33703
GCF_000961155.1_ASM96115v1_ NZ_CP008988 64920
GCF_000961175.1_ASM96117v1_ NZ_CP008990 33703
GCF_000961175.1_ASM96117v1_ NZ_CP008991 64920
GCF_000961195.1_ASM96119v1_ NZ_CP008993 28776
GCF_000961195.1_ASM96119v1_ NZ_CP008994 64920
GCF_000961215.1_ASM96121v1_ NZ_CP008996 33703
GCF_000961215.1_ASM96121v1_ NZ_CP008997 63721
GCF_000961235.1_ASM96123v1_ NZ_CP008999 33703
GCF_000961235.1_ASM96123v1_ NZ_CP009000 63721
GCF_000961255.1_ASM96125v1_ NZ_CP009002 33702
GCF_000961255.1_ASM96125v1_ NZ_CP009003 63721
GCF_000961275.1_ASM96127v1_ NZ_CP009005 26933
GCF_000961275.1_ASM96127v1_ NZ_CP009006 64920
GCF_000961295.1_ASM96129v1_ NZ_CP009008 33695
GCF_000961295.1_ASM96129v1_ NZ_CP009009 64912
GCF_000961315.1_ASM96131v1_ NZ_CP009011 33695
GCF_000961315.1_ASM96131v1_ NZ_CP009012 64912
GCF_000961335.1_ASM96133v1_ NZ_CP009014 33703
GCF_000961335.1_ASM96133v1_ NZ_CP009015 64919
GCF_000961355.1_ASM96135v1_ NZ_CP009017 33703
GCF_000961355.1_ASM96135v1_ NZ_CP009018 64920
GCF_000961375.1_ASM96137v1_ NZ_CP009020 26933
GCF_000961375.1_ASM96137v1_ NZ_CP009021 64920
GCF_000961395.1_ASM96139v1_ NZ_CP009023 26933
GCF_000961395.1_ASM96139v1_ NZ_CP009024 64920
GCF_000961415.1_ASM96141v1_ NZ_CP009026 28753
GCF_000961415.1_ASM96141v1_ NZ_CP009027 64920
GCF_000961435.1_ASM96143v1_ NZ_CP009029 18869
GCF_000961435.1_ASM96143v1_ NZ_CP009030 58317
GCF_000961455.1_ASM96145v1_ NZ_CP009032 18869
GCF_000961455.1_ASM96145v1_ NZ_CP009033 58317
GCF_000961475.1_ASM96147v1_ NZ_CP009035 18869
GCF_000961475.1_ASM96147v1_ NZ_CP009036 58317
GCF_000961495.1_ASM96149v1_ NZ_CP009038 18869
GCF_000961495.1_ASM96149v1_ NZ_CP009039 58317
GCF_000961515.1_ASM96151v1_ NZ_CP010024 437218
GCF_000962775.1_ASM96277v1_ NZ_CP009060 26571
GCF_000962775.1_ASM96277v1_ NZ_CP009070 30797
GCF_000962775.1_ASM96277v1_ NZ_CP009069 30468
GCF_000962775.1_ASM96277v1_ NZ_CP009071 30397
GCF_000962775.1_ASM96277v1_ NZ_CP009068 31266
GCF_000962775.1_ASM96277v1_ NZ_CP009061 25221
GCF_000962775.1_ASM96277v1_ NZ_CP009062 28272
GCF_000962775.1_ASM96277v1_ NZ_CP009063 28738
GCF_000962775.1_ASM96277v1_ NZ_CP009064 24282
GCF_000962775.1_ASM96277v1_ NZ_CP009065 25184
GCF_000962775.1_ASM96277v1_ NZ_CP009066 28638
GCF_000962775.1_ASM96277v1_ NZ_CP009067 36114
GCF_000962775.1_ASM96277v1_ NZ_CP009059 57181
GCF_000963815.1_ASM96381v1_ NZ_CP008707 83610
GCF_000963815.1_ASM96381v1_ NZ_CP008708 8731
