Assembly Accession size
GCF_000959625.1_ASM95962v1_ NZ_CP010066 2237503
GCF_000959725.1_ASM95972v1_ NZ_CP009323 4668573
GCF_000959725.1_ASM95972v1_ NZ_CP009322 3927513
GCF_000960975.1_ASM96097v1_ NZ_CP010803 4817335
GCF_000960995.1_ASM96099v1_ NZ_CP009435 3659771
GCF_000960995.1_ASM96099v1_ NZ_CP009434 2820414
GCF_000961015.1_ASM96101v1_ NZ_CP009907 2096031
GCF_000961095.1_ASM96109v1_ NZ_CP011058 5749967
GCF_000961155.1_ASM96115v1_ NZ_CP008989 5123664
GCF_000961175.1_ASM96117v1_ NZ_CP008992 5123810
GCF_000961195.1_ASM96119v1_ NZ_CP008995 5175558
GCF_000961215.1_ASM96121v1_ NZ_CP008998 5124831
GCF_000961235.1_ASM96123v1_ NZ_CP009001 5123512
GCF_000961255.1_ASM96125v1_ NZ_CP009004 5124846
GCF_000961275.1_ASM96127v1_ NZ_CP009007 5175551
GCF_000961295.1_ASM96129v1_ NZ_CP009010 5124810
GCF_000961315.1_ASM96131v1_ NZ_CP009013 5124790
GCF_000961335.1_ASM96133v1_ NZ_CP009016 5125126
GCF_000961355.1_ASM96135v1_ NZ_CP009019 5125124
GCF_000961375.1_ASM96137v1_ NZ_CP009022 5175486
GCF_000961395.1_ASM96139v1_ NZ_CP009025 5175550
GCF_000961415.1_ASM96141v1_ NZ_CP009028 5175552
GCF_000961435.1_ASM96143v1_ NZ_CP009031 5321148
GCF_000961455.1_ASM96145v1_ NZ_CP009034 5321148
GCF_000961475.1_ASM96147v1_ NZ_CP009037 5321141
GCF_000961495.1_ASM96149v1_ NZ_CP009040 5321071
GCF_000961515.1_ASM96151v1_ NZ_CP010026 4463161
GCF_000961515.1_ASM96151v1_ NZ_CP010027 3508455
GCF_000961515.1_ASM96151v1_ NZ_CP010025 650149
GCF_000962775.1_ASM96277v1_ NZ_CP009058 905949
GCF_000963495.1_ASM96349v1_ NZ_CP005975 6136735
GCF_000963515.1_ASM96351v1_ NZ_CP006871 9784577
GCF_000963535.2_ASM96353v2_ NZ_CP007483 4731596
GCF_000963555.1_ASM96355v1_ NZ_CP009042 3045476
GCF_000963555.1_ASM96355v1_ NZ_CP009041 1046459
GCF_000963575.1_ASM96357v1_ NZ_CP011077 5107633
GCF_000963635.1_ASM96363v1_ NZ_CP011098 2705355
GCF_000963645.1_ASM96364v1_ NZ_CP011100 4908265
GCF_000963675.1_ASM96367v1_ NZ_CP011099 2704219
GCF_000963815.1_ASM96381v1_ NZ_CP008706 3972672
GCF_000963835.1_ASM96383v1_ NZ_CP011110 6646309
GCF_000963865.1_ASM96386v1_ NZ_CP011071 3274259
GCF_000964565.1_ASM96456v1_ NZ_CP011078 3699725
GCF_000965785.1_ASM96578v1_ NZ_CP011073 5282232
GCF_000966445.2_ASM96644v2_ NZ_CP014241 2064639
GCF_000967115.2_CT1_ NC_022777 2807481
GCF_000967135.1_CFV_ NZ_HG004426 1926886
GCF_000967135.1_CFV_ NZ_HG004427 61142
GCF_000967155.2_HUSEC2011CHR1_ NZ_HF572917 5277676
GCF_000967285.1_ASM96728v1_ NZ_AM412059 4340116
GCF_000967305.2_ASM96730v2_ NZ_CP013119 4233756
GCF_000967325.1_ASM96732v1_ NC_020529 2759510
GCF_000967345.1_ASM96734v1_ NC_020564 2759512
GCF_000967365.1_ASM96736v1_ NC_020532 2759883
GCF_000967385.1_ASM96738v1_ NC_020536 2759473
GCF_000967405.1_ASM96740v1_ NC_020537 2759263
GCF_000967425.1_ASM96742v1_ NZ_FO082820 4239731
GCF_000967895.1_ASM96789v1_ NZ_FO203512 4406383
GCF_000967915.1_ASM96791v1_ NC_022549 1877792
GCF_000968055.1_ASM96805v1_ NC_022538 1554229
GCF_000968115.1_ASM96811v1_ NZ_HF571988 4940199
GCF_000968135.1_ASM96813v1_ NZ_FO538765 4021307
GCF_000968155.1_ASM96815v1_ NZ_FO834906 5438894
GCF_000968175.1_ASM96817v1_ NZ_FO704551 3659523
GCF_000968195.1_ASM96819v1_ NZ_FO704550 4195202
GCF_000968335.1_ASM96833v1_ NZ_CP008740 1969659
GCF_000968355.1_ASM96835v1_ NZ_CP011055 2727261
GCF_000968375.1_ASM96837v1_ NZ_CP009933 5749410
GCF_000968395.1_ASM96839v1_ NZ_CP011056 2727312
GCF_000968415.2_ASM96841v2_ NZ_CP011117 6690033
GCF_000968435.1_ASM96843v1_ NZ_CP011057 2727337
GCF_000968515.1_ASM96851v1_ NZ_CP011134 5000386
GCF_000968535.2_ASM96853v1_ NC_016112 4668296
GCF_000968945.1_ASM96894v1_ NZ_CP011095 2434569
GCF_000969225.1_ASM96922v1_ NZ_CP011147 2849811
GCF_000969235.1_ASM96923v1_ NZ_CP010811 3928357
GCF_000969265.1_ASM96926v1_ NZ_CP010812 4077462
GCF_000969645.2_ASM96964v2_ NZ_CP014222 4726850
GCF_000969685.2_ASM96968v1_ NC_022541 4981995
GCF_000969765.1_ASM96976v1_ NZ_CP011096 846495
GCF_000969885.1_ASM96988v1_ NZ_CP009501 3127379
GCF_000969905.1_ASM96990v1_ NZ_CP009520 4505752
GCF_000969945.1_ASM96994v1_ NZ_CP009524 4499114
GCF_000969965.1_ASM96996v1_ NZ_CP009503 4137337
GCF_000969985.1_ASM96998v1_ NZ_CP009526 4874815
GCF_000970005.1_ASM97000v1_ NZ_CP009504 3914091
GCF_000970025.1_ASM97002v1_ NZ_CP009528 4533209
GCF_000970045.1_ASM97004v1_ NZ_CP009505 4211468
GCF_000970065.1_ASM97006v1_ NZ_CP009530 4447980
GCF_000970085.1_ASM97008v1_ NZ_CP009506 5017558
GCF_000970145.1_ASM97014v1_ NZ_CP009508 5427890
GCF_000970165.1_ASM97016v1_ NZ_CP009509 4096482
GCF_000970185.1_ASM97018v1_ NZ_CP009511 4066551
GCF_000970205.1_ASM97020v1_ NZ_CP009512 4142816
GCF_000970225.1_ASM97022v1_ NZ_CP009513 4154344
GCF_000970245.1_ASM97024v1_ NZ_CP009514 4166241
GCF_000970265.1_ASM97026v1_ NZ_CP009515 4139808
GCF_000970285.1_ASM97028v1_ NZ_CP009516 5018607
GCF_000970305.1_ASM97030v1_ NZ_CP009517 4560446
GCF_000970325.1_ASM97032v1_ NZ_CP009518 2394636
GCF_000970665.2_ASM97066v2_ NZ_CP017295 2190105
GCF_000971565.1_ASM97156v1_ NZ_CP011246 2833887
GCF_000971565.1_ASM97156v1_ NZ_CP011247 2095752
GCF_000971615.1_ASM97161v1_ NZ_CP011018 4885378
GCF_000971665.1_ASM97166v1_ NZ_CP011217 1861792
GCF_000971705.1_ASM97170v1_ NZ_CP009923 1038864
GCF_000971725.1_ASM97172v1_ NZ_CP009925 1038864
GCF_000971765.1_ASM97176v1_ NZ_CP010907 1150626
GCF_000971925.1_ASM97192v1_ NZ_CP011115 4215633
GCF_000972245.3_ASM97224v3_ NZ_CP011974 4865574
GCF_000972685.1_ASM97268v1_ NZ_CP011150 3745123
GCF_000972745.1_ASM97274v1_ NZ_CP011256 5254865
GCF_000972765.1_ASM97276v1_ NZ_CP011265 4001000
GCF_000972785.3_ASM97278v3_ NZ_CP011253 5630311
GCF_000972805.1_ASM97280v1_ NZ_CP010889 2337820
GCF_000972865.1_ASM97286v1_ NZ_CP011144 3891720
GCF_000973085.1_ASM97308v1_ NZ_CP011280 1330224
GCF_000973105.1_ASM97310v1_ NC_015844 5521712
GCF_000973125.1_ASM97312v1_ NZ_FO818637 4635301
GCF_000973485.1_ASM97348v1_ NZ_CP011278 3903017
GCF_000973505.1_ASM97350v1_ NZ_CP010048 749321
GCF_000973525.1_ASM97352v1_ NZ_CP004391 2079121
GCF_000973545.1_ASM97354v1_ NZ_CP010049 773940
GCF_000973565.1_ASM97356v1_ NZ_CP004392 2271688
GCF_000973585.1_ASM97358v1_ NZ_CP007165 4052546
GCF_000973605.1_ASM97360v1_ NZ_CP007173 4012933
GCF_000973625.1_ASM97362v1_ NZ_CP007501 2026292
GCF_000973645.1_ASM97364v1_ NZ_CP007523 4769471
GCF_000973665.2_ASM97366v2_ NZ_CP007540 4488371
GCF_000973685.2_ASM97368v2_ NZ_CP007559 4790388
GCF_000973705.1_ASM97370v1_ NZ_CP009225 4141984
GCF_000973725.1_ASM97372v1_ NZ_CP009621 5462537
GCF_000974405.1_ASM97440v1_ NZ_CP010438 4619729
GCF_000974425.1_ASM97442v1_ NZ_CP010429 7029352
GCF_000974465.1_ASM97446v1_ NZ_CP010439 4604543
GCF_000974505.1_ASM97450v1_ NZ_CP010440 4621164
GCF_000974535.1_ASM97453v1_ NZ_CP010441 4607634
GCF_000974575.1_ASM97457v1_ NZ_CP010442 4660432
GCF_000974825.1_ASM97482v1_ NZ_CP010443 4606859
GCF_000974835.2_ASM97483v2_ NZ_CP011301 6419376
GCF_000974865.1_ASM97486v1_ NZ_CP010444 4609629
GCF_000974885.1_ASM97488v1_ NZ_CP010445 4682086
GCF_000975175.1_ASM97517v1_ NZ_CP011295 6334075
GCF_000975245.1_ASM97524v1_ NZ_CP011303 5326657
GCF_000978375.1_ASM97837v1_ NZ_CP009686 5349617
GCF_000978495.1_ASM97849v1_ NZ_CP011101 4069266
GCF_000978535.1_ASM97853v1_ NZ_CP010967 1859582
GCF_000978555.1_ASM97855v1_ NZ_CP011107 1869610
GCF_000978575.1_ASM97857v1_ NZ_CP011108 1869610
GCF_000978785.2_ASM97878v2_ NZ_CP010446 1878026
GCF_000980815.1_ASM98081v1_ NZ_CP011311 2451810
GCF_000980835.1_ASM98083v1_ NZ_CP011312 2354065
GCF_000981485.1_EcoliK12AG100_ NZ_LN832404 4638126
GCF_000981505.1_Candidatus_Methylopumilus_planktonicus_MMS-2-53_ NZ_LN827929 1356428
GCF_000981525.1_L_piscium_ NZ_LN774769 2394138
GCF_000981545.1_Y1_ NZ_LN829119 3969942
GCF_000981565.1_W1_ NZ_LN829118 3969941
GCF_000981585.1_SBR5_T__ NZ_LN831776 7919576
GCF_000981765.1_ASM98176v1_ NZ_CP010975 2495242
GCF_000981785.2_ASM98178v2_ NZ_CP011304 4294213
GCF_000981805.1_ASM98180v1_ NZ_CP011132 5584358
GCF_000981825.1_ASM98182v1_ NZ_CP011317 7497593
GCF_000981845.1_ASM98184v1_ NZ_CP011313 5278254
GCF_000982695.1_ASM98269v1_ NZ_CP011330 1698366
GCF_000982715.1_ASM98271v1_ NZ_CP011341 5922748
GCF_000982825.1_ASM98282v1_ NZ_CP011047 4511265
GCF_000986765.1_ASM98676v1_ NZ_CP011331 5292862
GCF_000987825.1_ASM98782v1_ NZ_CP011346 4105955
GCF_000987835.1_ASM98783v1_ NZ_CP011308 2217891
GCF_000987865.1_ASM98786v1_ NZ_CP011309 3338699
GCF_000987875.1_ASM98787v1_ NZ_CP007594 5153435
GCF_000987925.1_ASM98792v1_ NZ_CP011118 4735535
GCF_000988065.1_ASM98806v1_ NZ_CP011368 968791
GCF_000988345.1_ASM98834v1_ NZ_CP011347 4006637
GCF_000988355.1_ASM98835v1_ NZ_CP011320 4633461
GCF_000988385.1_ASM98838v1_ NZ_CP011321 4610881
GCF_000988395.1_ASM98839v1_ NZ_CP006256 5950211
GCF_000988465.1_ASM98846v1_ NZ_CP011324 4605301
GCF_000988485.1_ASM98848v1_ NZ_CP005969 6094819
GCF_000988525.3_ASM98852v3_ NZ_CP007584 4844415
GCF_000988565.1_ASM98856v1_ NZ_CP006003 11048835
GCF_000988605.1_ASM98860v1_ NZ_CP011374 2193308
GCF_000988615.1_ASM98861v1_ NZ_CP011376 2363171
GCF_000988655.1_ASM98865v1_ NZ_CP011377 2184753
GCF_000988685.1_ASM98868v1_ NZ_CP011378 2400952
GCF_000988705.1_ASM98870v1_ NZ_CP011379 2307542
GCF_000988745.1_ASM98874v1_ NZ_CP011381 2120340
GCF_000993725.1_ASM99372v1_ NZ_CP011365 4759372
GCF_000993745.1_ASM99374v1_ NZ_CP007497 2094898
GCF_000993765.1_ASM99376v1_ NZ_CP007537 1908294
GCF_000993785.2_ASM99378v2_ NZ_CP009922 5961401
GCF_000993805.1_ASM99380v1_ NZ_CP009961 1611988
GCF_000993825.1_ASM99382v1_ NZ_CP011114 5575484
GCF_001005905.1_ASM100590v1_ NZ_CP011366 2778379
GCF_001005925.2_ASM100592v2_ NZ_CP011398 3039878
GCF_001005985.1_ASM100598v1_ NZ_CP011397 2918170
GCF_001006005.1_ASM100600v1_ NZ_CP011254 6000511
GCF_001006025.1_ASM100602v1_ NZ_CP011386 2084058
GCF_001006045.1_ASM100604v1_ NZ_CP011267 1770093
GCF_001006525.1_ASM100652v1_ NZ_CP011428 4886081
GCF_001007005.1_Pseudomonas_sp._strain_CCOS_191_ NZ_LN847264 6012947
GCF_001007025.1_Wien1_ NZ_LN846980 1228125
GCF_001007045.1_K7_ NZ_LN847221 1228523
GCF_001007065.1_CWL011_ NZ_LN847000 1228579
GCF_001007085.1_Wien3_ NZ_LN847257 1228576
GCF_001007105.1_CV14_ NZ_LN846996 1228123
GCF_001007125.1_CM1_ NZ_LN846995 1229887
GCF_001007145.1_PB2_ NZ_LN847241 1228126
GCF_001007875.1_ASM100787v1_ NZ_CP011412 3928944
GCF_001007915.1_ASM100791v1_ NZ_CP011416 4947515
GCF_001007935.1_ASM100793v1_ NZ_CP011451 4067838
GCF_001007995.1_ASM100799v1_ NZ_CP011389 3236984
GCF_001008015.1_ASM100801v1_ NZ_CP010999 1850434
GCF_001008165.2_ASM100816v2_ NZ_CP011452 3386291
GCF_001010285.1_ASM101028v1_ NZ_CP011104 5147098
GCF_001010485.1_ASM101048v1_ NZ_AP014722 1473548
GCF_001010505.1_ASM101050v1_ NZ_AP014613 3095417
GCF_001010765.1_ASM101076v1_ NZ_CP011410 4370471
GCF_001010765.1_ASM101076v1_ NZ_CP011411 351113
GCF_001010785.2_ASM101078v2_ NZ_CP011279 5609637
GCF_001010805.1_ASM101080v1_ NZ_CP011477 3468984
GCF_001011035.1_ASM101103v1_ NZ_CP011492 8039333
GCF_001011055.1_ASM101105v1_ NZ_CP011359 3620701
GCF_001011095.1_ASM101109v1_ NZ_CP011403 1751565
GCF_001011115.1_ASM101111v1_ NZ_CP008874 2085482
GCF_001011135.1_ASM101113v1_ NZ_CP009753 1899252
GCF_001011155.1_ASM101115v1_ NZ_CP011479 4842322
GCF_001011675.1_ASM101167v1_ NZ_CP006576 3938967
GCF_001013565.1_BPD420_ NZ_LN849008 4106389
GCF_001013905.1_sleC34_ NZ_LN831790 7903895
GCF_001014285.1_ASM101428v1_ NZ_CP011414 1811968
GCF_001014305.1_ASM101430v1_ NZ_CP011415 1811968
GCF_001015095.1_ASM101509v1_ NZ_CP011534 4025326
GCF_001017435.1_ASM101743v1_ NZ_CP011371 6476147
GCF_001017575.1_ASM101757v1_ NZ_CP011372 1563032
GCF_001017595.1_ASM101759v1_ NZ_CP011538 695214
GCF_001017615.1_ASM101761v1_ NZ_CP011474 2337451
GCF_001017635.1_ASM101763v1_ NZ_CP011349 5675007
GCF_001017655.1_ASM101765v1_ NZ_CP010904 2949723
GCF_001017775.3_ASM101777v3_ NZ_CP011568 4464186
GCF_001018645.2_ASM101864v2_ NZ_CP026964 2800003
GCF_001018655.2_ASM101865v2_ NZ_CP026962 2697644
GCF_001018685.2_ASM101868v2_ NZ_CP026076 2811767
GCF_001018725.2_ASM101872v2_ NZ_CP026961 2873867
GCF_001018735.2_ASM101873v2_ NZ_CP026080 2697640
GCF_001018775.2_ASM101877v2_ NZ_CP026063 2764708
GCF_001018805.1_ASM101880v2_ NZ_CP026960 2799899
GCF_001018835.2_ASM101883v2_ NZ_CP026064 2834014
GCF_001018845.2_ASM101884v2_ NZ_CP026067 2881244
GCF_001018915.2_ASM101891v2_ NZ_CP026070 2740361
GCF_001018975.2_ASM101897v2_ NZ_CP026071 2861652
GCF_001019125.2_ASM101912v2_ NZ_CP026957 2820631
GCF_001019205.2_ASM101920v2_ NZ_CP026953 2834575
GCF_001019255.2_ASM101925v2_ NZ_CP026968 2840018
GCF_001019275.2_ASM101927v2_ NZ_CP026077 2697122
GCF_001019305.2_ASM101930v2_ NZ_CP026079 2814696
GCF_001019395.2_ASM101939v2_ NZ_CP026066 2818312
GCF_001019415.2_ASM101941v2_ NZ_CP026068 2697471
GCF_001019435.2_ASM101943v2_ NZ_CP026069 2878504
GCF_001019485.2_ASM101948v2_ NZ_CP026072 2955890
GCF_001019495.2_ASM101949v2_ NZ_CP026958 2878505
GCF_001019535.2_ASM101953v2_ NZ_CP026073 2819334
GCF_001019575.2_ASM101957v2_ NZ_CP026074 2877716
GCF_001019635.1_ASM101963v1_ NZ_CP007560 1915554
GCF_001019645.1_ASM101964v1_ NZ_CP006870 5279644
GCF_001019675.1_ASM101967v1_ NZ_CP007561 1791306
GCF_001019695.1_ASM101969v1_ NZ_CP007562 1702054
GCF_001020185.2_ASM102018v2_ NZ_CP011535 1896976
GCF_001020205.1_ASM102020v1_ NZ_CP011663 4142990
GCF_001020945.2_ASM102094v2_ NZ_CP011342 4622342
GCF_001020955.1_ASM102095v1_ NZ_CP011367 2969361
GCF_001020985.1_ASM102098v1_ NZ_CP011542 3391554
GCF_001021005.2_ASM102100v2_ NZ_CP011343 4621656
GCF_001021025.1_ASM102102v1_ NZ_CP011541 2692072
GCF_001021045.1_ASM102104v1_ NZ_CP011545 2721226
GCF_001021065.1_ASM102106v1_ NZ_CP011546 2419437
GCF_001021085.1_ASM102108v1_ NZ_CP004021 1192232
GCF_001021385.1_ASM102138v1_ NZ_CP011773 6177406
GCF_001021595.1_ASM102159v1_ NZ_CP007275 5002781
GCF_001021615.1_APECO18_ NZ_CP006830 5006568
GCF_001021635.1_ASM102163v1_ NZ_CP006834 5112508
GCF_001021875.1_ASM102187v1_ NZ_CP007670 2896143
GCF_001021895.1_ASM102189v1_ NZ_CP007674 2839253
GCF_001021915.1_ASM102191v1_ NZ_CP007810 4430829
GCF_001021935.1_ASM102193v1_ NZ_CP008714 4561137
GCF_001021955.1_ASM102195v1_ NZ_CP008776 1829516
GCF_001021975.1_ASM102197v1_ NZ_CP009928 4633632
GCF_001021995.1_ASM102199v1_ NZ_CP011574 5124987
GCF_001022015.1_ASM102201v1_ NZ_CP011572 4879702
GCF_001022035.1_ASM102203v1_ NZ_CP011578 5328319
GCF_001022055.1_ASM102205v1_ NZ_CP011584 4876110
GCF_001022075.1_ASM102207v1_ NZ_CP011581 4881003
GCF_001022095.1_ASM102209v1_ NZ_CP011591 4753402
GCF_001022115.1_ASM102211v1_ NZ_CP011618 6229565
GCF_001022135.1_ASM102213v1_ NZ_CP011602 5529134
GCF_001022155.1_ASM102215v1_ NZ_CP011612 4976908
GCF_001022175.1_ASM102217v1_ NZ_CP011624 5262013
GCF_001022195.1_ASM102219v1_ NZ_CP011636 6257473
GCF_001022215.1_ASM102221v1_ NZ_CP011642 5477084
GCF_001022235.1_ASM102223v1_ NZ_CP011647 5402147
GCF_001022255.1_ASM102225v1_ NZ_CP011650 4849467
GCF_001022275.1_ASM102227v1_ NZ_CP011657 5029496
GCF_001022295.1_ASM102229v1_ NZ_CP011597 6217725
GCF_001023495.1_ASM102349v1_ NZ_CP011068 1950454
GCF_001023535.1_ASM102353v1_ NZ_CP011020 6360256
GCF_001023575.1_ASM102357v1_ NZ_CP011489 2461858
GCF_001023595.1_ASM102359v1_ NZ_CP011686 4009746
GCF_001025135.1_ASM102513v1_ NZ_AP012323 2211039
GCF_001025155.1_ASM102515v1_ NZ_AP012322 2021974
GCF_001025175.1_ASM102517v1_ NZ_AP012324 2269415
GCF_001025195.1_ASM102519v1_ NZ_AP012325 2079525
GCF_001025215.1_ASM102521v1_ NZ_AP012330 2313752
GCF_001026925.1_ASM102692v1_ NZ_CP010867 2092071
GCF_001026945.1_ASM102694v1_ NZ_CP010795 2338645
GCF_001026965.1_ASM102696v1_ NZ_CP010779 4087343
GCF_001026985.1_ASM102698v1_ NZ_CP010423 4094629
GCF_001027005.1_ASM102700v1_ NZ_CP008746 4501171
GCF_001027025.1_ASM102702v1_ NZ_CP011232 2169170
GCF_001027045.1_ASM102704v1_ NZ_CP011528 2725654
GCF_001027065.1_ASM102706v1_ NZ_CP007689 2897190
GCF_001027085.1_ASM102708v1_ NZ_CP007688 2947477
GCF_001027105.1_ASM102710v1_ NZ_CP011526 2755072
GCF_001027125.1_ASM102712v1_ NZ_CP007687 2896586
GCF_001027165.1_ASM102716v1_ NZ_CP007686 2932501
GCF_001027205.1_ASM102720v1_ NZ_CP007685 2947293
GCF_001027245.1_ASM102724v1_ NZ_CP007684 2907486
GCF_001027265.1_ASM102726v1_ NZ_CP011501 5574863
GCF_001027285.1_ASM102728v1_ NZ_CP011509 12489432
GCF_001027545.1_ASM102754v1_ NZ_CP009498 1588979
GCF_001028285.3_ASM102828v3_ NZ_CP011827 5124728
GCF_001028625.1_ASM102862v1_ NZ_CP011805 2885033
GCF_001028645.1_ASM102864v1_ NZ_CP007601 2443604
GCF_001028665.1_ASM102866v1_ NZ_CP011503 3584103
GCF_001028665.1_ASM102866v1_ NZ_CP011504 3214754
GCF_001028665.1_ASM102866v1_ NZ_CP011505 1049005
GCF_001028705.1_ASM102870v1_ NZ_CP011770 3543806
GCF_001029105.3_ASM102910v3_ NZ_CP011807 5241671
GCF_001029125.1_ASM102912v1_ NZ_CP006636 4603777
GCF_001029145.1_ASM102914v1_ NZ_CP009743 3522585
GCF_001029145.1_ASM102914v1_ NZ_CP009744 3358952
GCF_001029145.1_ASM102914v1_ NZ_CP009745 1627712
GCF_001029245.1_ASM102924v1_ NZ_CP011855 1160484
GCF_001029265.1_ASM102926v1_ NZ_CP011856 1365714
GCF_001029645.1_ASM102964v1_ NZ_CP011798 4904981
GCF_001029815.1_ASM102981v1_ NZ_CP007667 2187672
GCF_001029835.1_ASM102983v1_ NZ_CP007668 2324822
GCF_001037985.1_ASM103798v1_ NZ_CP011882 4090708
GCF_001038625.1_ASM103862v1_ NZ_CP011803 5732880
GCF_001038645.1_ASM103864v1_ NZ_CP011854 4650155
GCF_001039275.2_ASM103927v2_ NZ_CP030117 6443936
GCF_001039415.1_ASM103941v1_ NZ_CP011938 4501450
GCF_001039495.1_ASM103949v1_ NZ_CP011939 3694837
GCF_001039695.1_emm89-1_ NZ_HG316453 1726248
GCF_001040945.1_ASM104094v1_ NZ_CP011930 5509723
GCF_001042405.1_ASM104240v1_ NZ_AP014808 1704859
GCF_001042525.2_ASM104252v2_ NZ_CP011921 1862215
GCF_001042545.2_ASM104254v2_ NZ_CP011922 1862323
GCF_001042565.2_ASM104256v2_ NZ_CP011923 1862208
GCF_001042595.1_ASM104259v1_ NZ_AP012326 2635669
GCF_001042615.1_ASM104261v1_ NZ_AP012327 2337234
GCF_001042635.1_ASM104263v1_ NZ_AP012331 3158347
GCF_001042655.1_ASM104265v1_ NZ_AP012332 1667406
GCF_001042675.1_ASM104267v1_ NZ_AP012333 1890857
GCF_001042695.1_ASM104269v1_ NZ_AP012334 1797862
GCF_001042715.1_ASM104271v1_ NZ_CP009687 4201318
GCF_001042735.1_ASM104273v1_ NZ_CP011962 4969419
GCF_001042745.1_ASM104274v1_ NZ_CP011955 4794316
GCF_001042775.1_ASM104277v1_ NZ_CP011956 4790622
GCF_001042795.1_ASM104279v1_ NZ_CP011957 4692590
GCF_001042815.1_ASM104281v1_ NZ_CP011958 5008292
GCF_001042835.1_ASM104283v1_ NZ_CP011959 5017766
GCF_001042855.1_ASM104285v1_ NZ_CP011960 4796527
GCF_001042875.1_ASM104287v1_ NZ_CP011961 4779952
GCF_001043135.1_ASM104313v1_ NZ_CP011348 990348
GCF_001043175.1_ASM104317v1_ NZ_CP011494 3998597
GCF_001043215.1_ASM104321v1_ NZ_CP011495 4678046
GCF_001043255.1_ASM104325v1_ NZ_CP008744 4410431
GCF_001043295.1_ASM104329v1_ NZ_CP008774 2116990
GCF_001043295.1_ASM104329v1_ NZ_CP008775 1156120
GCF_001045685.1_ASM104568v1_ NZ_CP012001 6317050
GCF_001045795.2_ASM104579v2_ NZ_CP007672 2840312
GCF_001045995.2_ASM104599v2_ NZ_CP007676 2842022
GCF_001046095.2_ASM104609v2_ NZ_CP007657 2830976
GCF_001046835.1_ASM104683v1_ NZ_CP011024 1993967
GCF_001046955.1_ASM104695v1_ NZ_CP010855 3727131
GCF_001047215.2_ASM104721v2_ NZ_CP012022 2361125
GCF_001047225.1_ASM104722v1_ NZ_CP012026 2232367
GCF_001047255.1_ASM104725v1_ NZ_CP012027 2168698
GCF_001047275.1_ASM104727v1_ NZ_CP012028 2173235
GCF_001047635.1_ASM104763v1_ NZ_CP011931 4238972
GCF_001047635.1_ASM104763v1_ NZ_CP011932 358378
GCF_001047655.1_ASM104765v1_ NZ_CP011934 4238922
GCF_001047655.1_ASM104765v1_ NZ_CP011935 358377
GCF_001047675.1_ASM104767v1_ NZ_CP011975 4000307
GCF_001047695.1_ASM104769v1_ NZ_CP012009 1818633
GCF_001047715.1_ASM104771v1_ NZ_CP012021 2939733
GCF_001048035.2_ERL103914_ NZ_LT904883 4758451
GCF_001048375.2_M223_ NZ_LT904854 4796046
GCF_001050115.1_ASM105011v1_ NZ_CP012024 3368778
GCF_001050135.1_ASM105013v1_ NZ_CP012040 6158829
GCF_001050395.1_ASM105039v1_ NZ_CP012044 5257136
GCF_001050435.1_ASM105043v1_ NZ_CP012033 3006812
GCF_001050455.1_ASM105045v1_ NZ_CP010586 5153539
GCF_001050475.1_ASM105047v1_ NZ_CP012034 2590556
GCF_001050915.2_ASM105091v2_ NZ_CP021219 3938685
GCF_001051015.2_ASM105101v2_ NZ_LN824140 2467698
GCF_001051055.1_ASM105105v1_ NZ_CP012046 5876049
GCF_001051095.1_ASM105109v1_ NZ_CP012045 1943415
GCF_001051115.1_ASM105111v1_ NZ_CP007504 2160281
GCF_001051135.1_ASM105113v1_ NZ_CP007442 4936576
GCF_001051995.2_ASM105199v2_ NZ_CP014646 4171754
GCF_001077475.1_ASM107747v1_ NZ_CP012066 6368008
GCF_001077555.2_ASM107755v2_ NZ_CP021342 3947826
GCF_001077655.1_ASM107765v1_ NZ_CP012006 3935688
GCF_001077675.1_ASM107767v1_ NZ_CP012004 3857743
GCF_001077715.1_ASM107771v1_ NZ_CP011126 1733840
GCF_001077795.1_ASM107779v1_ NZ_CP007204 2184066
GCF_001077815.2_ASM107781v2_ NZ_CP011310 3012400
GCF_001077965.2_ASM107796v2_ NZ_CP021347 3824908
GCF_001078055.1_ASM107805v1_ NZ_CP010777 4820793
GCF_001078275.1_ASM107827v1_ NZ_CP012076 4912977
GCF_001078295.1_ASM107829v1_ NZ_CP012077 4859884
GCF_001078495.2_ASM107849v2_ NZ_CP020925 5260163
GCF_001078615.1_ASM107861v1_ NZ_CP012095 4351712
GCF_001079465.2_STyphi_1553_1_ NZ_LT904871 4771489
GCF_001088345.2_052042_2_ NZ_LT904869 4786155
GCF_001095585.2_ERL114000_ NZ_LT904876 4757695
GCF_001104165.2_E00-7866_ NZ_LT904882 4777711
GCF_001104885.2_10349_1_89_2_ NZ_LT904870 4784041
GCF_001106745.2_UI_2120_ NZ_LT904881 4765548
GCF_001118185.2_H12ESR00394-001A_ NZ_LT904890 4781466
GCF_001119245.2_76_1292_ NZ_LT904887 4761738
GCF_001121865.2_404Ty_ NZ_LT904877 4653627
GCF_001127485.2_ERL041834_ NZ_LT904884 4800835
GCF_001135805.2_ERL072973_ NZ_LT904777 4782100
GCF_001148125.2_ERL024120_ NZ_LT905088 4636142
GCF_001148305.2_ERL082356_ NZ_LT905140 4793405
GCF_001157245.2_ERL12148_ NZ_LT883153 4808702
GCF_001163025.2_H12ESR04734-001A_ NZ_LT904868 4843068
GCF_001165785.2_ERL024919_ NZ_LT904875 4781022
